date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:16:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:36%20GMT	https://logisticaofc.com/REFTXGU/img/person-pin.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/person-pin.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:36%20GMT	https://logisticaofc.com/REFTXGU/img/search.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/search.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:36%20GMT	https://logisticaofc.com/REFTXGU/img/checkbox.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/checkbox.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:41	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:36%20GMT	https://logisticaofc.com/REFTXGU/img/checkbox-checked.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/checkbox-checked.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:37%20GMT	https://logisticaofc.com/REFTXGU/img/edit.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/edit.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:37%20GMT	https://logisticaofc.com/REFTXGU/img/delete.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/delete.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:37%20GMT	https://logisticaofc.com/REFTXGU/img/input.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/input.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:42	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:37%20GMT	https://logisticaofc.com/REFTXGU/img/add.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/add.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:37%20GMT	https://logisticaofc.com/REFTXGU/img/next.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/next.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:38%20GMT	https://logisticaofc.com/REFTXGU/img/person.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/person.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:38%20GMT	https://logisticaofc.com/REFTXGU/img/check.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/check.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:43	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:38%20GMT	https://logisticaofc.com/REFTXGU/img/check-checked.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/check-checked.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:38%20GMT	https://logisticaofc.com/REFTXGU/img/filter.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/filter.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:39%20GMT	https://logisticaofc.com/REFTXGU/img/tune.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/tune.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:39%20GMT	https://logisticaofc.com/REFTXGU/img/tune-blue.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/tune-blue.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:44	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:39%20GMT	https://logisticaofc.com/REFTXGU/img/share.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/share.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:45	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:39%20GMT	https://logisticaofc.com/REFTXGU/img/swap.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/swap.svg	(from https://logisticaofc.com/REFTXGU/css/botoes.css)
19:16:45	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:40%20GMT	https://logisticaofc.com/REFTXGU/core/templates/bunker/img/arrow-left.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/core/templates/bunker/img/arrow-left.svg	(from https://logisticaofc.com/REFTXGU/css/bunker.css)
19:16:45	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:40%20GMT	https://logisticaofc.com/REFTXGU/core/templates/bunker/img/arrow-right-black.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/core/templates/bunker/img/arrow-right-black.svg	(from https://logisticaofc.com/REFTXGU/css/bunker.css)
19:16:45	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:40%20GMT	https://logisticaofc.com/REFTXGU/img/arrow-right-black.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/arrow-right-black.svg	(from https://logisticaofc.com/REFTXGU/css/bunker.css)
19:16:46	1251/1251	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2012%20Jul%202025%2022:16:41%20GMT	https://logisticaofc.com/REFTXGU/img/loading-dark.svg	C:/My%20Web%20Sites/Correios/logisticaofc.com/REFTXGU/img/loading-dark.svg	(from https://logisticaofc.com/REFTXGU/css/bunker.css)
